time,ros_time,fsm_state,solve_controller,is_landed,is_armed,takeoff_land_trigger,is_waiting_for_cmd,use_preview,ref_x,ref_y,ref_z,ref_u,ref_v,ref_w,ref_ax,ref_ay,ref_az,ref_phi,ref_theta,ref_psi,x,y,z,u,v,w,ax,ay,az,phi,theta,psi,throttle,battery_voltage,accel_disturbance_x,accel_disturbance_y,accel_disturbance_z
15.0012,1.72245e+09,4,1,0,67,1,1,0,-1.08761,0.0291923,1,0,0,0,0,0,0,0.00579805,-0.0346753,0,-1.23423,-0.16473,0.967816,0.175548,0.0646695,-0.00514534,3.60193,-4.68202,9.03646,-0.00622634,-0.0751586,0.0176198,0.428339,15.731,0.355551,0.416078,0.558821
15.0436,1.72245e+09,4,1,0,67,1,1,0,-1.08762,0.0291808,1,0,0,0,0,0,0,-0.00381567,-0.043168,0,-1.23043,-0.160526,0.966437,0.17375,0.0561713,-0.00113128,5.1958,-5.00628,10.0892,-0.0105885,-0.0780362,0.0165144,0.427519,15.74,0.410064,0.35636,0.57171
15.0769,1.72245e+09,4,1,0,67,1,1,0,-1.08762,0.0291808,1,0,0,0,0,0,0,0.00568447,-0.0611442,2.71558e-20,-1.22774,-0.157763,0.965502,0.182777,0.0721971,-0.00567747,7.80741,0.0624706,9.49806,-0.0130168,-0.0800642,0.0157738,0.429112,15.742,0.494928,0.355237,0.561796
15.1123,1.72245e+09,4,1,0,67,1,1,0,-1.0876,0.0291966,1,0,0,0,0,0,0,0.00596182,-0.0516482,2.71412e-20,-1.22387,-0.153731,0.963977,0.16705,0.0627047,-0.00229648,-1.6015,0.920009,9.62412,-0.0161499,-0.0804454,0.014884,0.429388,15.722,0.471471,0.362516,0.54681
15.1421,1.72245e+09,4,1,0,67,1,1,0,-1.08761,0.0291907,1,0,0,0,0,0,0,-0.00271886,-0.0443529,0,-1.22138,-0.151021,0.962877,0.152156,0.0548134,-0.0115112,0.198174,-3.0214,8.78687,-0.0161024,-0.0819817,0.0140197,0.433145,15.727,0.471754,0.322876,0.499643
15.1855,1.72245e+09,4,1,0,67,1,1,0,-1.08761,0.0291907,1,0,0,0,0,0,0,-0.0198296,-0.0462426,0,-1.21817,-0.14698,0.961274,0.147793,0.0363533,-0.00910899,2.96742,-5.65972,10.0122,-0.01685,-0.0859854,0.0130583,0.432755,15.725,0.498285,0.255389,0.50854
15.2224,1.72245e+09,4,1,0,67,1,1,0,-1.08759,0.029194,1,0,0,0,0,0,0,-0.00908258,-0.0219373,0,-1.21571,-0.143486,0.95991,0.0986434,0.0458549,-0.00481839,0.120399,2.5067,10.7106,-0.0172622,-0.089773,0.0127913,0.430132,15.722,0.488281,0.28153,0.543789
15.2645,1.72245e+09,4,1,0,67,1,1,0,-1.08758,0.0291917,1,0,0,0,0,0,0,-0.00655611,-0.000375555,2.11758e-22,-1.21325,-0.139123,0.958033,0.0733371,0.0520018,-0.0092782,-3.8047,-1.38682,8.66009,-0.0185198,-0.0960631,0.0113398,0.43337,15.714,0.442001,0.261299,0.48823
15.3041,1.72245e+09,4,1,0,67,1,1,0,-1.08756,0.029224,1,0,0,0,0,0,0,0.00392917,-0.0104369,-3.38832e-21,-1.21129,-0.135296,0.956718,0.0986449,0.067424,-0.00315034,-0.70708,0.529734,9.12032,-0.0208208,-0.0976624,0.0109867,0.434519,15.714,0.431378,0.264478,0.452348
15.344,1.72245e+09,4,1,0,67,1,1,0,-1.08753,0.0292023,1,0,0,0,0,0,0,0.0259723,-0.00896994,0,-1.20941,-0.130622,0.955445,0.0893617,0.100049,-0.000455377,0.776164,1.75898,10.0321,-0.0243573,-0.0953067,0.0110922,0.433955,15.702,0.435146,0.282971,0.455787
15.3949,1.72245e+09,4,1,0,67,1,1,0,-1.08755,0.0292087,1,0,0,0,0,0,0,0.0182476,-0.00475684,0,-1.20722,-0.124705,0.954059,0.0817395,0.0928339,0.0112657,-3.35412,-5.48341,11.3487,-0.0296311,-0.0858671,0.0108145,0.429627,15.701,0.392216,0.222503,0.511509
15.4345,1.72245e+09,4,1,0,67,1,1,0,-1.08755,0.0292087,1,0,0,0,0,0,0,-0.0105737,-0.017361,0,-1.20557,-0.119736,0.953298,0.0789905,0.0390054,0.0178802,4.31243,-2.94129,9.19265,-0.0287921,-0.0740296,0.0112842,0.430465,15.694,0.443443,0.187193,0.481699
15.4686,1.72245e+09,4,1,0,67,1,1,0,-1.08755,0.0292256,1,0,0,0,0,0,0,-0.00972873,-0.0193005,-1.35551e-20,-1.20449,-0.116231,0.95289,0.0726154,0.0479824,0.0314331,0.767118,-1.64593,8.42986,-0.0258228,-0.0675484,0.0109833,0.431429,15.709,0.454165,0.164217,0.417809
15.5138,1.72245e+09,4,1,0,67,1,1,0,-1.0875,0.0292429,1,0,0,0,0,0,0,0.0171774,-0.0292023,-5.42332e-20,-1.20287,-0.110085,0.952605,0.0844672,0.105629,0.0267244,0.201553,1.26054,10.7684,-0.0164956,-0.0596909,0.0108301,0.430233,15.734,0.45171,0.173411,0.456874
15.5512,1.72245e+09,4,1,0,67,1,1,0,-1.08754,0.0292155,1,0,0,0,0,0,0,0.0167662,-0.0273696,-2.71152e-20,-1.20153,-0.104735,0.952576,0.0749233,0.0940731,0.0375591,0.679093,2.82094,9.99778,-0.0120724,-0.0570401,0.0101834,0.428214,15.753,0.454492,0.20045,0.46345
15.5939,1.72245e+09,4,1,0,67,1,1,0,-1.0875,0.0292112,1,0,0,0,0,0,0,0.051128,-0.026255,1.08458e-19,-1.20025,-0.0995335,0.952607,0.0749882,0.145734,0.0412325,-0.312474,4.17167,10.4584,-0.0133902,-0.0582333,0.0109167,0.426194,15.752,0.443014,0.245045,0.491633
15.6461,1.72245e+09,4,1,0,67,1,1,0,-1.0875,0.0292271,1,0,0,0,0,0,0,0.0312569,-0.0234796,0,-1.19858,-0.0925006,0.952889,0.0726853,0.10768,0.0381711,0.212752,-3.83453,9.32512,-0.0165578,-0.0619046,0.0111614,0.427544,15.77,0.44003,0.202053,0.473232
15.6945,1.72245e+09,4,1,0,67,1,1,0,-1.08754,0.029213,1,0,0,0,0,0,0,0.0335497,-0.0184421,0,-1.19694,-0.085674,0.95324,0.0607813,0.0825206,0.0411323,2.08553,6.97097,10.2808,-0.0142482,-0.0678269,0.0110248,0.425827,15.773,0.452473,0.274835,0.497891
15.7378,1.72245e+09,4,1,0,67,1,1,0,-1.08754,0.029213,1,0,0,0,0,0,0,0.0381261,-0.0147126,5.4216e-20,-1.19553,-0.0802994,0.953472,0.0617158,0.103219,0.0381154,-0.787223,-1.7939,10.4898,-0.00635254,-0.072882,0.0109621,0.424615,15.765,0.434078,0.248919,0.532699
15.7779,1.72245e+09,4,1,0,67,1,1,0,-1.08749,0.0292393,1,0,0,0,0,0,0,0.0245542,-0.0114307,0,-1.19429,-0.0757539,0.953641,0.0440064,0.0932984,0.0418374,3.49824,-3.41894,9.1366,0.00272649,-0.074793,0.0107107,0.425092,15.751,0.467953,0.205347,0.510077
15.8127,1.72245e+09,4,1,0,67,1,1,0,-1.0874,0.0292319,1,0,0,0,0,0,0,0.043443,-0.0126768,-5.42145e-20,-1.19286,-0.0707538,0.953823,0.0439515,0.133176,0.0373637,0.692508,1.55401,8.68336,0.0109,-0.0745012,0.00993195,0.428008,15.737,0.473507,0.216165,0.464899
15.8579,1.72245e+09,4,1,0,67,1,1,0,-1.08752,0.0292186,1,0,0,0,0,0,0,0.0250735,-0.0162998,0,-1.19137,-0.0657579,0.953771,0.0609067,0.111164,0.0321509,-3.08904,-4.10921,10.9141,0.016622,-0.0717815,0.00998197,0.426679,15.738,0.433327,0.166313,0.510879
15.9062,1.72245e+09,4,1,0,67,1,1,0,-1.08743,0.0292756,1,0,0,0,0,0,0,0.0268259,-0.00965947,0,-1.18969,-0.0601884,0.954038,0.0372055,0.113423,0.0439868,0.881243,-1.23252,9.95635,0.0161137,-0.0667755,0.01001,0.42447,15.735,0.439944,0.151594,0.515592
15.9519,1.72245e+09,4,1,0,67,1,1,0,-1.08749,0.0292302,1,0,0,0,0,0,0,0.0312899,-0.0131203,0,-1.188,-0.055085,0.954046,0.0374412,0.100291,0.0467219,0.704689,4.61431,7.2112,0.0150161,-0.0630432,0.0102422,0.429411,15.718,0.450733,0.201329,0.403572
15.9881,1.72245e+09,4,1,0,67,1,1,0,-1.08749,0.0292302,1,0,0,0,0,0,0,0.0185001,-0.00660199,-1.35528e-20,-1.18707,-0.0524406,0.954101,0.017494,0.0605256,0.0302279,1.90828,3.11708,11.0395,0.0161077,-0.0620629,0.0114911,0.429065,15.716,0.462111,0.231542,0.460927
16.033,1.72245e+09,4,1,0,67,1,1,0,-1.08741,0.0292674,1,0,0,0,0,0,0,0.0314607,-0.0205904,-5.42216e-20,-1.18543,-0.0483164,0.954229,0.0361727,0.0750903,0.0357959,2.84669,2.26798,10.8388,0.0148295,-0.061151,0.0132511,0.42619,15.72,0.483846,0.253984,0.507318
16.0746,1.72245e+09,4,1,0,67,1,1,0,-1.08744,0.0292413,0.6,0,0,0,0,0,0,0.0303677,-0.0262733,5.42288e-20,-1.18408,-0.0455791,0.954074,0.0519914,0.0589842,0.0290203,-5.18022,1.6037,9.62859,0.0139112,-0.0612799,0.0139613,0.369462,15.713,0.424031,0.268211,0.496891
