time,ros_time,fsm_state,solve_controller,is_landed,is_armed,takeoff_land_trigger,is_waiting_for_cmd,use_preview,ref_x,ref_y,ref_z,ref_u,ref_v,ref_w,ref_ax,ref_ay,ref_az,ref_phi,ref_theta,ref_psi,x,y,z,u,v,w,ax,ay,az,phi,theta,psi,throttle,battery_voltage,accel_disturbance_x,accel_disturbance_y,accel_disturbance_z
0.211043,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128582,0.000971023,0.136951,0.00141888,0.00307772,0.00160028,-0.136605,0.034061,9.80182,-0.0140318,-0.0521267,-0.0204258,0,0,0,0,0
0.221014,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128229,0.000987774,0.136965,0.00141888,0.00307772,0.00160028,-0.136605,0.034061,9.80182,-0.014293,-0.0522134,-0.0203037,0,0,0,0,0
0.231059,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126428,0.00088616,0.13712,0.00141363,0.00297129,0.00101121,-0.152968,0.0253268,9.76877,-0.0149597,-0.0514216,-0.0207491,0,0,0,0,0
0.240991,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128471,0.00108632,0.136817,0.00141363,0.00297129,0.00101121,-0.152968,0.0253268,9.76877,-0.0129878,-0.0512434,-0.019943,0,0,0,0,0
0.251086,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127951,0.000948624,0.137012,0.00161807,0.0026262,0.000663837,-0.151737,0.0144467,9.80201,-0.0144494,-0.0517289,-0.0203115,0,0,0,0,0
0.260986,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128083,0.00098901,0.136963,0.00161807,0.0026262,0.000663837,-0.151737,0.0144467,9.80201,-0.0143873,-0.0521488,-0.0203569,0,0,0,0,0
0.271053,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128,0.000979311,0.136934,0.00176288,0.0024791,0.000870564,-0.131528,0.00169128,9.82368,-0.014421,-0.0520672,-0.0203156,0,0,0,0,0
0.281013,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128329,0.000979138,0.136949,0.00172619,0.00274488,0.00074194,-0.131528,0.00169128,9.82368,-0.0143756,-0.0520683,-0.0203603,0,0,0,0,0
0.29108,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128175,0.000909205,0.136988,0.00172755,0.00280836,0.000895579,-0.143577,0.0331389,9.82005,-0.0145363,-0.0516899,-0.0202235,0,16.582,0,0,0
6.60107,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128229,0.000964725,0.136944,-0.00121735,-0.00416187,0.00798668,-0.145774,0.0498157,9.82294,-0.0142853,-0.0519528,-0.0205004,0,16.583,0,0,0
6.61108,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129109,0.00102891,0.136762,-0.00114653,-0.00422631,0.0083615,-0.141665,0.0279097,9.84859,-0.0142028,-0.0525783,-0.0206044,0,16.584,0,0,0
6.62104,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128534,0.000982103,0.1369,-0.00129659,-0.00429358,0.00852918,-0.141665,0.0279097,9.84859,-0.0143352,-0.0520476,-0.0204479,0,16.584,0,0,0
6.63104,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128417,0.000943894,0.136906,-0.00129659,-0.00429358,0.00852918,-0.183472,0.0412264,9.80869,-0.0144862,-0.0524161,-0.0204351,0,16.584,0,0,0
6.64107,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128267,0.000940532,0.136912,-0.00145038,-0.00432429,0.00876142,-0.183472,0.0412264,9.80869,-0.0141011,-0.0520574,-0.0204496,0,16.584,0,0,0
6.65111,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128276,0.000955348,0.136926,-0.00132815,-0.0044818,0.00877133,-0.129923,0.0193601,9.79803,-0.014234,-0.0520209,-0.0204596,0,16.584,0,0,0
6.66104,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127976,0.000948968,0.136888,-0.00119258,-0.00442234,0.00885038,-0.129923,0.0193601,9.79803,-0.0145564,-0.0524336,-0.020373,0,16.584,0,0,0
6.67107,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127433,0.000904154,0.136981,-0.0012957,-0.004249,0.00919967,-0.13001,0.0371635,9.78711,-0.0145317,-0.0516126,-0.0202778,0,16.584,0,0,0
6.68103,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128411,0.000952507,0.136925,-0.00122535,-0.00438508,0.00943919,-0.13001,0.0371635,9.78711,-0.0142433,-0.0519144,-0.0203564,0,16.584,0,0,0
6.69103,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128146,0.000933351,0.13692,-0.00122535,-0.00438508,0.00943919,-0.118969,0.0626947,9.83429,-0.0144385,-0.0522156,-0.0203632,0,16.584,0,0,0
6.70105,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128364,0.00121063,0.136709,-0.00127272,-0.00427682,0.00980154,-0.118969,0.0626947,9.83429,-0.0132967,-0.0517606,-0.0199475,0,16.583,0,0,0
