time,ros_time,fsm_state,solve_controller,is_landed,is_armed,takeoff_land_trigger,is_waiting_for_cmd,use_preview,ref_x,ref_y,ref_z,ref_u,ref_v,ref_w,ref_ax,ref_ay,ref_az,ref_phi,ref_theta,ref_psi,x,y,z,u,v,w,ax,ay,az,phi,theta,psi,throttle,battery_voltage,accel_disturbance_x,accel_disturbance_y,accel_disturbance_z
0.181056,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188746,0.00960625,0.135808,-0.00379275,-0.000610524,0.00143548,-0.235989,0.097886,9.81885,-0.0105949,-0.0637599,0.0640479,0,0,0,0,0
0.191172,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188713,0.00964361,0.13587,-0.00378139,-0.000409741,0.00163583,-0.25885,0.111177,9.8387,-0.0105431,-0.0640494,0.0640662,0,0,0,0,0
0.201089,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188016,0.00955762,0.135955,-0.00406432,-0.000331041,0.00174975,-0.25885,0.111177,9.8387,-0.0105354,-0.0638072,0.063996,0,0,0,0,0
0.211107,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188368,0.00964411,0.135907,-0.00405168,-0.000104862,0.00163668,-0.236807,0.15224,9.82633,-0.0108431,-0.0640915,0.0639668,0,0,0,0,0
0.221072,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188501,0.00958146,0.135909,-0.00401422,-0.00027371,0.00144837,-0.236807,0.15224,9.82633,-0.0106093,-0.0637329,0.0641529,0,0,0,0,0
0.231076,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188599,0.00963646,0.135901,-0.00402092,-0.000479795,0.00148374,-0.236807,0.15224,9.82633,-0.0107258,-0.0638125,0.0640288,0,0,0,0,0
0.241093,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189646,0.00965884,0.135876,-0.00402092,-0.000479795,0.00148374,-0.234632,0.120658,9.8183,-0.0110327,-0.0635863,0.0641343,0,0,0,0,0
0.251117,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018868,0.00953104,0.135834,-0.00392003,-0.000570501,0.00169457,-0.236608,0.098262,9.74339,-0.0105669,-0.0639563,0.0639449,0,0,0,0,0
0.261082,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189125,0.00957983,0.135866,-0.00387663,-0.000771514,0.00121809,-0.236608,0.098262,9.74339,-0.010603,-0.0640026,0.0640685,0,0,0,0,0
0.271117,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189176,0.00954237,0.135802,-0.00403567,-0.000643355,0.00141153,-0.226079,0.133686,9.77055,-0.0105133,-0.0640026,0.0640178,0,0,0,0,0
